uttid,wav_path,transcription,length_seconds
BAC009S0015W0228,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0015W0228.wav,"{'uttid': 'BAC009S0015W0228', 'text': '我家江西咸平的量 TOO', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0015W0228.wav', 'rtf': '0.0091'}",3.167
BAC009S0146W0167,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0146W0167.wav,"{'uttid': 'BAC009S0146W0167', 'text': '部分城市去化压力尚存', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0146W0167.wav', 'rtf': '0.0091'}",3.59
BAC009S0146W0188,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0146W0188.wav,"{'uttid': 'BAC009S0146W0188', 'text': '并且今后还要现场检查', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0146W0188.wav', 'rtf': '0.0091'}",3.296
BAC009S0191W0289,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0191W0289.wav,"{'uttid': 'BAC009S0191W0289', 'text': '作为电子产品生产队', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0191W0289.wav', 'rtf': '0.0091'}",2.846
BAC009S0036W0404,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0036W0404.wav,"{'uttid': 'BAC009S0036W0404', 'text': '但是我没有启动', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0036W0404.wav', 'rtf': '0.0091'}",2.5
BAC009S0061W0121,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0061W0121.wav,"{'uttid': 'BAC009S0061W0121', 'text': '我也想去那种纯真的旅行', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0061W0121.wav', 'rtf': '0.0091'}",3.247
BAC009S0199W0269,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0199W0269.wav,"{'uttid': 'BAC009S0199W0269', 'text': '我们经常是怎么 MENTION的', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0199W0269.wav', 'rtf': '0.0091'}",3.049
BAC009S0243W0167,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0243W0167.wav,"{'uttid': 'BAC009S0243W0167', 'text': '先驱管委会发布数据称', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0243W0167.wav', 'rtf': '0.0091'}",3.832
BAC009S0174W0268,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0174W0268.wav,"{'uttid': 'BAC009S0174W0268', 'text': '开始关门后来没有去考', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0174W0268.wav', 'rtf': '0.0091'}",3.211
BAC009S0106W0201,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0106W0201.wav,"{'uttid': 'BAC009S0106W0201', 'text': '可以完全降低 BUDGET', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0106W0201.wav', 'rtf': '0.0091'}",2.887
BAC009S0208W0202,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0208W0202.wav,"{'uttid': 'BAC009S0208W0202', 'text': '投资券商的时机被暂停', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0208W0202.wav', 'rtf': '0.0091'}",3.251
BAC009S0596W0441,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0596W0441.wav,"{'uttid': 'BAC009S0596W0441', 'text': '杀人不眨眼吃人不放盐', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0596W0441.wav', 'rtf': '0.0091'}",3.539
BAC009S0130W0324,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0130W0324.wav,"{'uttid': 'BAC009S0130W0324', 'text': '若平台没有备份数据', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0130W0324.wav', 'rtf': '0.0091'}",2.625
BAC009S0237W0274,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0237W0274.wav,"{'uttid': 'BAC009S0237W0274', 'text': '通过各式可穿戴设备', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0237W0274.wav', 'rtf': '0.0091'}",3.127
BAC009S0174W0270,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0174W0270.wav,"{'uttid': 'BAC009S0174W0270', 'text': '通过摇号 PAGE我选了你下一个', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0174W0270.wav', 'rtf': '0.0091'}",4.595
BAC009S0509W0150,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0509W0150.wav,"{'uttid': 'BAC009S0509W0150', 'text': '这个对整合而成和其他的 APP', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0509W0150.wav', 'rtf': '0.0091'}",3.51
BAC009S0197W0185,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0197W0185.wav,"{'uttid': 'BAC009S0197W0185', 'text': '我们压力还是比较大的', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0197W0185.wav', 'rtf': '0.0091'}",3.033
BAC009S0350W0226,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0350W0226.wav,"{'uttid': 'BAC009S0350W0226', 'text': '厨师多 NEW的结果', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0350W0226.wav', 'rtf': '0.0091'}",3.935
BAC009S0215W0247,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0215W0247.wav,"{'uttid': 'BAC009S0215W0247', 'text': '并且法院也支持你的诉讼', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0215W0247.wav', 'rtf': '0.0091'}",3.313
BAC009S0078W0224,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0078W0224.wav,"{'uttid': 'BAC009S0078W0224', 'text': '涂鸦各类制假设备', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0078W0224.wav', 'rtf': '0.0091'}",3.178
BAC009S0036W0154,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0036W0154.wav,"{'uttid': 'BAC009S0036W0154', 'text': '称为 BUILD环保其中一部分', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0036W0154.wav', 'rtf': '0.0091'}",3.343
BAC009S0020W0128,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0020W0128.wav,"{'uttid': 'BAC009S0020W0128', 'text': '嗯我想起了一首诗叫做', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0020W0128.wav', 'rtf': '0.0091'}",2.952
BAC009S0705W0294,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0705W0294.wav,"{'uttid': 'BAC009S0705W0294', 'text': '如果这些数据毫无预期', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0705W0294.wav', 'rtf': '0.0091'}",3.411
BAC009S0096W0277,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0096W0277.wav,"{'uttid': 'BAC009S0096W0277', 'text': '我也有点儿想去看看那个', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0096W0277.wav', 'rtf': '0.0091'}",3.994
BAC009S0229W0123,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0229W0123.wav,"{'uttid': 'BAC009S0229W0123', 'text': '据搜房网速递统计显示', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0229W0123.wav', 'rtf': '0.0091'}",3.661
BAC009S0218W0180,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0218W0180.wav,"{'uttid': 'BAC009S0218W0180', 'text': '京东汽车财务数据显示', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0218W0180.wav', 'rtf': '0.0091'}",3.214
BAC009S0114W0133,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0114W0133.wav,"{'uttid': 'BAC009S0114W0133', 'text': '中期调整趋势不会改变', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0114W0133.wav', 'rtf': '0.0091'}",3.356
BAC009S0718W0245,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0718W0245.wav,"{'uttid': 'BAC009S0718W0245', 'text': '我们的爱情是', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0718W0245.wav', 'rtf': '0.0091'}",3.623
BAC009S0708W0323,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0708W0323.wav,"{'uttid': 'BAC009S0708W0323', 'text': '我们都要好好的去保护她', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0708W0323.wav', 'rtf': '0.0091'}",3.182
BAC009S0021W0208,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0021W0208.wav,"{'uttid': 'BAC009S0021W0208', 'text': '对可以交钱下载看看', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0021W0208.wav', 'rtf': '0.0091'}",2.657
BAC009S0236W0138,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0236W0138.wav,"{'uttid': 'BAC009S0236W0138', 'text': '根据实际调整政策力度', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0236W0138.wav', 'rtf': '0.0091'}",4.184
BAC009S0075W0245,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0075W0245.wav,"{'uttid': 'BAC009S0075W0245', 'text': '正在调整路径的 REQUEST', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0075W0245.wav', 'rtf': '0.0091'}",3.202
BAC009S0097W0255,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0097W0255.wav,"{'uttid': 'BAC009S0097W0255', 'text': '毕竟传输速度大大提升', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0097W0255.wav', 'rtf': '0.0091'}",3.112
BAC009S0129W0235,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0129W0235.wav,"{'uttid': 'BAC009S0129W0235', 'text': '从交易操作角度来说', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0129W0235.wav', 'rtf': '0.0091'}",2.634
BAC009S0360W0321,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0360W0321.wav,"{'uttid': 'BAC009S0360W0321', 'text': '以及每个 CONSUMERS的素质', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0360W0321.wav', 'rtf': '0.0091'}",3.865
BAC009S0052W0241,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0052W0241.wav,"{'uttid': 'BAC009S0052W0241', 'text': '虽然有利于控制风险', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0052W0241.wav', 'rtf': '0.0091'}",3.241
BAC009S0137W0127,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0137W0127.wav,"{'uttid': 'BAC009S0137W0127', 'text': 'DIG方面的数据显示', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0137W0127.wav', 'rtf': '0.0091'}",3.076
BAC009S0092W0252,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0092W0252.wav,"{'uttid': 'BAC009S0092W0252', 'text': '但是你那个信息不是你那个', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0092W0252.wav', 'rtf': '0.0091'}",3.057
BAC009S0104W0192,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0104W0192.wav,"{'uttid': 'BAC009S0104W0192', 'text': '最近大众 CPU亏本出售', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0104W0192.wav', 'rtf': '0.0091'}",3.346
BAC009S0225W0221,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0225W0221.wav,"{'uttid': 'BAC009S0225W0221', 'text': '这个也不是说特别的细腻', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0225W0221.wav', 'rtf': '0.0091'}",3.515
BAC009S0053W0159,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0053W0159.wav,"{'uttid': 'BAC009S0053W0159', 'text': '现在带不好现在现在又有了', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0053W0159.wav', 'rtf': '0.0091'}",3.157
BAC009S0597W0159,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0597W0159.wav,"{'uttid': 'BAC009S0597W0159', 'text': '我的心', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0597W0159.wav', 'rtf': '0.0091'}",2.808
BAC009S0163W0235,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0163W0235.wav,"{'uttid': 'BAC009S0163W0235', 'text': '对于降低创业板的', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0163W0235.wav', 'rtf': '0.0091'}",3.002
BAC009S0247W0306,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0247W0306.wav,"{'uttid': 'BAC009S0247W0306', 'text': '我是这个我是', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0247W0306.wav', 'rtf': '0.0091'}",2.799
BAC009S0244W0441,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0244W0441.wav,"{'uttid': 'BAC009S0244W0441', 'text': '后勤系统正在发出召唤', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0244W0441.wav', 'rtf': '0.0091'}",2.717
BAC009S0354W0189,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0354W0189.wav,"{'uttid': 'BAC009S0354W0189', 'text': '清明节之前是一个人睡的', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0354W0189.wav', 'rtf': '0.0091'}",3.574
BAC009S0177W0191,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0177W0191.wav,"{'uttid': 'BAC009S0177W0191', 'text': ""调整为即征即退 CAN'T"", 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0177W0191.wav', 'rtf': '0.0091'}",3.644
BAC009S0033W0455,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0033W0455.wav,"{'uttid': 'BAC009S0033W0455', 'text': '参与过敏风险指数测试', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0033W0455.wav', 'rtf': '0.0091'}",3.034
BAC009S0515W0269,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0515W0269.wav,"{'uttid': 'BAC009S0515W0269', 'text': '苹果和三星的设备', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0515W0269.wav', 'rtf': '0.0091'}",2.549
BAC009S0026W0248,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0026W0248.wav,"{'uttid': 'BAC009S0026W0248', 'text': '他们所创作的空间这么大', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0026W0248.wav', 'rtf': '0.0091'}",3.242
BAC009S0058W0451,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0058W0451.wav,"{'uttid': 'BAC009S0058W0451', 'text': '他还是自己自己的', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0058W0451.wav', 'rtf': '0.0091'}",2.629
BAC009S0177W0179,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0177W0179.wav,"{'uttid': 'BAC009S0177W0179', 'text': '我们也是一条艰辛的路', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0177W0179.wav', 'rtf': '0.0091'}",3.762
BAC009S0360W0202,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0360W0202.wav,"{'uttid': 'BAC009S0360W0202', 'text': '但同时期另多一件 TOUCH', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0360W0202.wav', 'rtf': '0.0091'}",4.085
BAC009S0359W0458,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0359W0458.wav,"{'uttid': 'BAC009S0359W0458', 'text': '我是已经得到充分的认可了', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0359W0458.wav', 'rtf': '0.0091'}",3.071
BAC009S0102W0330,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0102W0330.wav,"{'uttid': 'BAC009S0102W0330', 'text': '联网设备及大型的电脑', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0102W0330.wav', 'rtf': '0.0091'}",3.242
BAC009S0153W0449,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0153W0449.wav,"{'uttid': 'BAC009S0153W0449', 'text': '除了技术和设备故障外', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0153W0449.wav', 'rtf': '0.0091'}",3.265
BAC009S0236W0193,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0236W0193.wav,"{'uttid': 'BAC009S0236W0193', 'text': '降低了成本投入', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0236W0193.wav', 'rtf': '0.0091'}",2.654
BAC009S0053W0198,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0053W0198.wav,"{'uttid': 'BAC009S0053W0198', 'text': '对这些必要的询问 HELP', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0053W0198.wav', 'rtf': '0.0091'}",3.459
BAC009S0008W0284,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0008W0284.wav,"{'uttid': 'BAC009S0008W0284', 'text': '但是今年我们做了调整', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0008W0284.wav', 'rtf': '0.0091'}",2.992
BAC009S0723W0370,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0723W0370.wav,"{'uttid': 'BAC009S0723W0370', 'text': '与这一次不同的是 PLAY标准', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0723W0370.wav', 'rtf': '0.0091'}",4.727
BAC009S0238W0220,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0238W0220.wav,"{'uttid': 'BAC009S0238W0220', 'text': '更新系统 PRODUCT比较多', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0238W0220.wav', 'rtf': '0.0091'}",3.249
BAC009S0027W0244,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0027W0244.wav,"{'uttid': 'BAC009S0027W0244', 'text': '监管当局设定了宽限期', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0027W0244.wav', 'rtf': '0.0091'}",3.697
BAC009S0118W0319,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0118W0319.wav,"{'uttid': 'BAC009S0118W0319', 'text': '随着进口设备不断降价', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0118W0319.wav', 'rtf': '0.0091'}",3.267
BAC009S0195W0274,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0195W0274.wav,"{'uttid': 'BAC009S0195W0274', 'text': '原来盗版的操作系统', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0195W0274.wav', 'rtf': '0.0091'}",2.617
BAC009S0171W0457,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0171W0457.wav,"{'uttid': 'BAC009S0171W0457', 'text': '根据往年交通运行情况', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0171W0457.wav', 'rtf': '0.0091'}",3.642
BAC009S0722W0215,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0722W0215.wav,"{'uttid': 'BAC009S0722W0215', 'text': '稍微就是开心一点就好', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0722W0215.wav', 'rtf': '0.0091'}",4.218
BAC009S0109W0160,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0109W0160.wav,"{'uttid': 'BAC009S0109W0160', 'text': '虽然只是极轻的一种运动', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0109W0160.wav', 'rtf': '0.0091'}",2.794
BAC009S0655W0225,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0655W0225.wav,"{'uttid': 'BAC009S0655W0225', 'text': '信息披露有两种模式', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0655W0225.wav', 'rtf': '0.0091'}",3.277
BAC009S0176W0171,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0176W0171.wav,"{'uttid': 'BAC009S0176W0171', 'text': '我开始觉得这个东西有点东西', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0176W0171.wav', 'rtf': '0.0091'}",2.731
BAC009S0024W0134,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0024W0134.wav,"{'uttid': 'BAC009S0024W0134', 'text': '进行压力也在严重释放', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0024W0134.wav', 'rtf': '0.0091'}",3.199
BAC009S0135W0126,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0135W0126.wav,"{'uttid': 'BAC009S0135W0126', 'text': '我家人就这样说他说', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0135W0126.wav', 'rtf': '0.0091'}",2.845
BAC009S0236W0223,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0236W0223.wav,"{'uttid': 'BAC009S0236W0223', 'text': '采用便捷的操作方式', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0236W0223.wav', 'rtf': '0.0091'}",3.55
BAC009S0063W0184,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0063W0184.wav,"{'uttid': 'BAC009S0063W0184', 'text': '就感觉就是别人抢你的东西', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0063W0184.wav', 'rtf': '0.0091'}",3.183
BAC009S0128W0335,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0128W0335.wav,"{'uttid': 'BAC009S0128W0335', 'text': '假使用点使用点球形式', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0128W0335.wav', 'rtf': '0.0091'}",3.372
